fdc_id,description,Calcium,Carbohydrates,Cholesterol,Calories,Saturated_Fat,Trans_Fat,Fiber,Folate,Folic_acid,Iodine,Iron,Magnesium,Molybdenum,Niacin,Potassium,Protein,Riboflavin,Selenium,Sodium,Sugars,Thiamin,Fat,Vitamin_A,Vitamin_B12,Vitamin_B6,Vitamin_C,Vitamin_D,Vitamin_E,Vitamin_K
2684441,"Fish, salmon, Atlantic, farm raised, raw",9.42300033569336,NULL,62.1100006103516,197.294006347656,2.27699995040894,NULL,NULL,NULL,NULL,3.24200010299683,0.258799999952316,25.3899993896484,NULL,NULL,378.200012207031,20.3187503814697,NULL,22.7999992370605,49.4900016784668,NULL,NULL,13.1099996566772,NULL,5.69600009918213,NULL,NULL,NULL,NULL,NULL
746763,"Beef, short loin, t-bone steak, bone-in, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled",19,NULL,80,212,4.67999982833862,0.593999981880188,NULL,NULL,NULL,NULL,3.52999997138977,20,NULL,6.36999988555908,283,27.2999992370605,0.270000010728836,29.7000007629395,67,NULL,NULL,11.3999996185303,NULL,1.87999999523163,0.753000020980835,NULL,NULL,NULL,NULL
746785,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",31,NULL,104,213,2.97000002861023,0.143999993801117,NULL,NULL,NULL,NULL,1.55999994277954,29.1000003814697,NULL,8.09000015258789,304,27.1000003814697,0.261999994516373,28.3999996185303,90,NULL,0.0879999995231628,11.6000003814697,30,1.89999997615814,0.497000008821487,NULL,NULL,0.180000007152557,NULL
2710824,"Avocado, Hass, peeled, raw",14.460000038147,NULL,NULL,223.333999633789,NULL,NULL,NULL,128.699996948242,NULL,NULL,0.613300025463104,32.7999992370605,NULL,NULL,576.400024414063,1.8125,NULL,NULL,0,NULL,NULL,20.3099994659424,NULL,NULL,0.167400002479553,0,NULL,NULL,NULL
2514745,"Pork, ground, raw",5.85699987411499,NULL,71.1600036621094,228.272796630859,6.28299999237061,0.0659999996423721,NULL,NULL,NULL,NULL,0.787599980831146,19.0300006866455,NULL,NULL,317.700012207031,17.8062496185303,NULL,NULL,53.6300010681152,NULL,NULL,17.4899997711182,NULL,NULL,NULL,NULL,NULL,NULL,NULL
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",51,30.7000007629395,NULL,229,2.19000005722046,0.0570000000298023,5.80000019073486,NULL,NULL,NULL,1.46000003814697,53.5999984741211,NULL,0.866999983787537,305,5.59000015258789,0.0299999993294477,7,305,1.29999995231628,0.0769999995827675,9.01000022888184,NULL,NULL,0.172000005841255,NULL,NULL,0.360000014305115,7.40000009536743
2646174,"Beef, chuck, roast, boneless, choice, raw",4.57600021362305,NULL,66.75,231.704803466797,6.34100008010864,0.668600022792816,NULL,NULL,NULL,NULL,2.05900001525879,16.9899997711182,NULL,NULL,281.100006103516,18.3999996185303,NULL,NULL,48.439998626709,NULL,NULL,17.7999992370605,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2727570,"Lamb, ground, raw",6.57499980926514,NULL,75.0199966430664,236.606796264648,NULL,NULL,NULL,NULL,NULL,NULL,1.64300000667572,17.4799995422363,NULL,NULL,272.100006103516,17.4624996185303,NULL,NULL,53.4500007629395,NULL,NULL,18.6399993896484,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2514744,"Beef, ground, 80% lean meat / 20% fat, raw",6.88899993896484,NULL,67.7399978637695,242.610000610352,6.84499979019165,0.699999988079071,NULL,NULL,NULL,NULL,1.9650000333786,16.4099998474121,NULL,NULL,273.299987792969,17.53125,NULL,NULL,54.939998626709,NULL,NULL,19.4400005340576,NULL,NULL,NULL,NULL,NULL,NULL,NULL
321358,"Hummus, commercial",41,13.8999996185303,NULL,243,2.22000002861023,0.0179999992251396,5.40000009536743,36,NULL,NULL,2.41000008583069,71.0999984741211,NULL,0.948000013828278,289,7.34999990463257,0.115000002086163,16.2000007629395,438,0.340000003576279,0.150000005960464,17.1000003814697,1,NULL,0.14300000667572,0,NULL,1.74000000953674,17.2000007629395
335240,"Bread, whole-wheat, commercially prepared",163,39.2000007629395,NULL,254,0.73199999332428,0.0219999998807907,6,42,NULL,NULL,2.55999994277954,76.5999984741211,NULL,4.42999982833862,250,12.3000001907349,0.165999993681908,25.7999992370605,450,4.40999984741211,0.391000002622604,3.54999995231628,NULL,NULL,0.216000005602837,NULL,NULL,2.8199999332428,NULL
2646172,"Beef, ribeye, steak, boneless, choice, raw",4.1729998588562,NULL,62.6599998474121,254.110000610352,7.96600008010864,0.974300026893616,NULL,NULL,NULL,NULL,1.64100003242493,16.6800003051758,NULL,NULL,288,18.7437496185303,NULL,NULL,42.5400009155273,NULL,NULL,20.0400009155273,NULL,NULL,NULL,NULL,NULL,NULL,NULL
746774,"Restaurant, Chinese, sweet and sour pork",46,23,24,260,2.6800000667572,0.0869999974966049,1,NULL,NULL,NULL,3.0699999332428,13,NULL,2.10999989509583,152,8.88000011444092,0.103000000119209,9.69999980926514,304,10.3000001907349,0.234999999403954,13.6000003814697,29,0.189999997615814,0.170000001788139,2.29999995231628,NULL,0.889999985694885,27.7999992370605
325871,"Bread, white, commercially prepared",211,44.7999992370605,NULL,267,0.820999979972839,0.0350000001490116,2.29999995231628,NULL,NULL,NULL,3.35999989509583,26.8999996185303,NULL,4.76000022888184,117,9.43000030517578,0.239999994635582,23.2000007629395,477,5.34000015258789,0.507000029087067,3.58999991416931,NULL,NULL,0.0920000001788139,NULL,NULL,NULL,NULL
2259796,"Cheese, feta, whole milk, crumbled",371.100006103516,NULL,57.5200004577637,272.884002685547,11.1700000762939,NULL,NULL,NULL,NULL,48.439998626709,0.067500002682209,17.6900005340576,NULL,0.264400005340576,105.300003051758,19.707820892334,0.444400012493134,NULL,1034,1.62569999694824,0.0563799999654293,19.0799999237061,NULL,NULL,0.0383099988102913,NULL,0,NULL,1.20000004768372
746768,"Figs, dried, uncooked",162,62.7999992370605,NULL,277,NULL,NULL,9.80000019073486,9,NULL,NULL,2.02999997138977,67.5999984741211,NULL,0.619000017642975,680,3.29999995231628,0.0820000022649765,0.600000023841858,10,47.9000015258789,0.0850000008940697,0.920000016689301,0,NULL,0.105999998748302,1.20000004768372,NULL,0.360000014305115,15.6000003814697
